0,16,32,8.170388746396996e-05
25903,210,175,3.912571585375102e-07
25904,211,160,3.912571585375102e-07
25905,211,161,3.912571585375102e-07
25906,211,162,3.912571585375102e-07
25907,211,163,3.912571585375102e-07
25908,211,164,3.912571585375102e-07
25909,211,165,3.912571585375102e-07
25910,211,166,3.912571585375102e-07
25911,211,167,3.912571585375102e-07
25912,211,168,3.912571585375102e-07
25913,211,169,3.912571585375102e-07
25914,211,170,3.912571585375102e-07
25915,211,171,3.912571585375102e-07
25916,211,172,3.912571585375102e-07
25917,211,173,3.912571585375102e-07
25918,211,174,3.912571585375102e-07
25919,211,175,3.912571585375102e-07
25920,212,160,3.912571585375102e-07
25921,212,161,3.912571585375102e-07
25922,212,162,3.912571585375102e-07
25923,212,163,3.912571585375102e-07
25924,212,164,3.912571585375102e-07
25925,212,165,3.912571585375102e-07
25926,212,166,3.912571585375102e-07
25927,212,167,3.912571585375102e-07
25928,212,168,3.912571585375102e-07
25929,212,169,3.912571585375102e-07
25930,212,170,3.912571585375102e-07
25931,212,171,3.912571585375102e-07
25932,212,172,3.912571585375102e-07
25933,212,173,3.912571585375102e-07
25934,212,174,3.912571585375102e-07
25935,212,175,3.912571585375102e-07
25936,213,160,3.912571585375102e-07
25937,213,161,3.912571585375102e-07
25938,213,162,3.912571585375102e-07
25939,213,163,3.912571585375102e-07
25940,213,164,3.912571585375102e-07
25941,213,165,3.912571585375102e-07
25942,213,166,3.912571585375102e-07
25943,213,167,3.912571585375102e-07
25944,213,168,3.912571585375102e-07
25945,213,169,3.912571585375102e-07
25946,213,170,3.912571585375102e-07
25947,213,171,3.912571585375102e-07
25948,213,172,3.912571585375102e-07
25949,213,173,3.912571585375102e-07
25950,213,174,3.912571585375102e-07
25951,213,175,3.912571585375102e-07
25952,214,160,3.912571585375102e-07
25953,214,161,3.912571585375102e-07
25954,214,162,3.912571585375102e-07
25955,214,163,3.912571585375102e-07
25956,214,164,3.912571585375102e-07
25957,214,165,3.912571585375102e-07
25958,214,166,3.912571585375102e-07
25959,214,167,3.912571585375102e-07
25960,214,168,3.912571585375102e-07
25961,214,169,3.912571585375102e-07
25962,214,170,3.912571585375102e-07
25963,214,171,3.912571585375102e-07
25964,214,172,3.912571585375102e-07
25965,214,173,3.912571585375102e-07
25966,214,174,3.912571585375102e-07
25967,214,175,3.912571585375102e-07
25968,215,160,3.912571585375102e-07
25969,215,161,3.912571585375102e-07
25970,215,162,3.912571585375102e-07
25971,215,163,3.912571585375102e-07
25972,215,164,3.912571585375102e-07
25973,215,165,3.912571585375102e-07
25974,215,166,3.912571585375102e-07
25975,215,167,3.912571585375102e-07
25976,215,168,3.912571585375102e-07
25977,215,169,3.912571585375102e-07
25978,215,170,3.912571585375102e-07
25979,215,171,3.912571585375102e-07
25980,215,172,3.912571585375102e-07
25981,215,173,3.912571585375102e-07
25982,215,174,3.912571585375102e-07
25983,215,175,3.912571585375102e-07
25984,216,160,3.912571585375102e-07
25985,216,161,3.912571585375102e-07
25986,216,162,3.912571585375102e-07
25987,216,163,3.912571585375102e-07
25988,216,164,3.912571585375102e-07
25989,216,165,3.912571585375102e-07
25990,216,166,3.912571585375102e-07
25991,216,167,3.912571585375102e-07
25992,216,168,3.912571585375102e-07
25993,216,169,3.912571585375102e-07
25994,216,170,3.912571585375102e-07
25995,216,171,3.912571585375102e-07
25996,216,172,3.912571585375102e-07
25997,216,173,3.912571585375102e-07
25998,216,174,3.912571585375102e-07
25999,216,175,3.912571585375102e-07
26000,217,160,3.912571585375102e-07
26001,217,161,3.912571585375102e-07
26002,217,162,3.912571585375102e-07
26003,217,163,3.912571585375102e-07
26004,217,164,3.912571585375102e-07
26005,217,165,3.912571585375102e-07
26006,217,166,3.912571585375102e-07
26007,217,167,3.912571585375102e-07
26008,217,168,3.912571585375102e-07
26009,217,169,3.912571585375102e-07
26010,217,170,3.912571585375102e-07
26011,217,171,3.912571585375102e-07
26012,217,172,3.912571585375102e-07
26013,217,173,3.912571585375102e-07
26014,217,174,3.912571585375102e-07
26015,217,175,3.912571585375102e-07
26016,218,160,3.912571585375102e-07
26017,218,161,3.912571585375102e-07
26018,218,162,3.912571585375102e-07
26019,218,163,3.912571585375102e-07
26020,218,164,3.912571585375102e-07
26021,218,165,3.912571585375102e-07
26022,218,166,3.912571585375102e-07
26023,218,167,3.912571585375102e-07
26024,218,168,3.912571585375102e-07
26025,218,169,3.912571585375102e-07
26026,218,170,3.912571585375102e-07
26027,218,171,3.912571585375102e-07
26028,218,172,3.912571585375102e-07
26029,218,173,3.912571585375102e-07
26030,218,174,3.912571585375102e-07
26031,218,175,3.912571585375102e-07
26032,219,160,3.912571585375102e-07
26033,219,161,3.912571585375102e-07
26034,219,162,3.912571585375102e-07
26035,219,163,3.912571585375102e-07
26036,219,164,3.912571585375102e-07
26037,219,165,3.912571585375102e-07
26038,219,166,3.912571585375102e-07
26039,219,167,3.912571585375102e-07
26040,219,168,3.912571585375102e-07
26041,219,169,3.912571585375102e-07
26042,219,170,3.912571585375102e-07
26043,219,171,3.912571585375102e-07
26044,219,172,3.912571585375102e-07
26045,219,173,3.912571585375102e-07
26046,219,174,3.912571585375102e-07
26047,219,175,3.912571585375102e-07
26048,220,160,3.912571585375102e-07
26049,220,161,3.912571585375102e-07
26050,220,162,3.912571585375102e-07
26051,220,163,3.912571585375102e-07
26052,220,164,3.912571585375102e-07
26053,220,165,3.912571585375102e-07
26054,220,166,3.912571585375102e-07
26055,220,167,3.912571585375102e-07
26056,220,168,3.912571585375102e-07
26057,220,169,3.912571585375102e-07
26058,220,170,3.912571585375102e-07
26059,220,171,3.912571585375102e-07
26060,220,172,3.912571585375102e-07
26061,220,173,3.912571585375102e-07
26062,220,174,3.912571585375102e-07
26063,220,175,3.912571585375102e-07
26064,221,160,3.912571585375102e-07
26065,221,161,3.912571585375102e-07
26066,221,162,3.912571585375102e-07
26067,221,163,3.912571585375102e-07
26068,221,164,3.912571585375102e-07
26069,221,165,3.912571585375102e-07
26070,221,166,3.912571585375102e-07
26071,221,167,3.912571585375102e-07
26072,221,168,3.912571585375102e-07
26073,221,169,3.912571585375102e-07
26074,221,170,3.912571585375102e-07
26075,221,171,3.912571585375102e-07
26076,221,172,3.912571585375102e-07
26077,221,173,3.912571585375102e-07
26078,221,174,3.912571585375102e-07
26079,221,175,3.912571585375102e-07
26080,222,160,3.912571585375102e-07
26081,222,161,3.912571585375102e-07
26082,222,162,3.912571585375102e-07
26083,222,163,3.912571585375102e-07
26084,222,164,3.912571585375102e-07
26085,222,165,3.912571585375102e-07
26086,222,166,3.912571585375102e-07
26087,222,167,3.912571585375102e-07
26088,222,168,3.912571585375102e-07
26089,222,169,3.912571585375102e-07
26090,222,170,3.912571585375102e-07
26091,222,171,3.912571585375102e-07
26092,222,172,3.912571585375102e-07
26093,222,173,3.912571585375102e-07
26094,222,174,3.912571585375102e-07
26095,222,175,3.912571585375102e-07
26096,223,160,3.912571585375102e-07
26097,223,161,3.912571585375102e-07
26098,223,162,3.912571585375102e-07
26099,223,163,3.912571585375102e-07
26100,223,164,3.912571585375102e-07
26101,223,165,3.912571585375102e-07
26102,223,166,3.912571585375102e-07
26103,223,167,3.912571585375102e-07
26104,223,168,3.912571585375102e-07
26105,223,169,3.912571585375102e-07
26106,223,170,3.912571585375102e-07
26107,223,171,3.912571585375102e-07
26108,223,172,3.912571585375102e-07
26109,223,173,3.912571585375102e-07
26110,223,174,3.912571585375102e-07
26111,223,175,3.912571585375102e-07
26112,208,176,6.978323355560161e-05
26113,208,177,6.978323355560161e-05
26114,208,178,6.978323355560161e-05
26115,208,179,6.978323355560161e-05
26116,208,180,6.978323355560161e-05
26117,208,181,6.978323355560161e-05
26118,208,182,6.978323355560161e-05
26119,208,183,6.978323355560161e-05
26120,208,184,6.978323355560161e-05
26121,208,185,6.978323355560161e-05
26122,208,186,6.978323355560161e-05
26123,208,187,6.978323355560161e-05
26124,208,188,6.978323355560161e-05
26125,208,189,6.978323355560161e-05
26126,208,190,6.978323355560161e-05
26127,208,191,6.978323355560161e-05
26128,209,176,6.978323355560161e-05
26129,209,177,6.978323355560161e-05
26130,209,178,6.978323355560161e-05
26131,209,179,6.978323355560161e-05
26132,209,180,6.978323355560161e-05
26133,209,181,6.978323355560161e-05
26134,209,182,6.978323355560161e-05
26135,209,183,6.978323355560161e-05
26136,209,184,6.978323355560161e-05
26137,209,185,6.978323355560161e-05
26138,209,186,6.978323355560161e-05
26139,209,187,6.978323355560161e-05
26140,209,188,6.978323355560161e-05
26141,209,189,6.978323355560161e-05
26142,209,190,6.978323355560161e-05
26143,209,191,6.978323355560161e-05
26144,210,176,6.978323355560161e-05
26145,210,177,6.978323355560161e-05
26146,210,178,6.978323355560161e-05
26147,210,179,6.978323355560161e-05
26148,210,180,6.978323355560161e-05
26149,210,181,6.978323355560161e-05
26150,210,182,6.978323355560161e-05
26151,210,183,6.978323355560161e-05
26152,210,184,6.978323355560161e-05
26153,210,185,6.978323355560161e-05
26154,210,186,6.978323355560161e-05
26155,210,187,6.978323355560161e-05
26156,210,188,6.978323355560161e-05
26157,210,189,6.978323355560161e-05
26158,210,190,6.978323355560161e-05
26159,210,191,6.978323355560161e-05
26160,211,176,6.978323355560161e-05
26161,211,177,6.978323355560161e-05
26162,211,178,6.978323355560161e-05
26163,211,179,6.978323355560161e-05
26164,211,180,6.978323355560161e-05
26165,211,181,6.978323355560161e-05
26166,211,182,6.978323355560161e-05
26167,211,183,6.978323355560161e-05
26168,211,184,6.978323355560161e-05
26169,211,185,6.978323355560161e-05
26170,211,186,6.978323355560161e-05
26171,211,187,6.978323355560161e-05
26172,211,188,6.978323355560161e-05
26173,211,189,6.978323355560161e-05
26174,211,190,6.978323355560161e-05
26175,211,191,6.978323355560161e-05
26176,212,176,6.978323355560161e-05
26177,212,177,6.978323355560161e-05
26178,212,178,6.978323355560161e-05
26179,212,179,6.978323355560161e-05
26180,212,180,6.978323355560161e-05
26181,212,181,6.978323355560161e-05
26182,212,182,6.978323355560161e-05
26183,212,183,6.978323355560161e-05
26184,212,184,6.978323355560161e-05
26185,212,185,6.978323355560161e-05
26186,212,186,6.978323355560161e-05
26187,212,187,6.978323355560161e-05
26188,212,188,6.978323355560161e-05
26189,212,189,6.978323355560161e-05
26190,212,190,6.978323355560161e-05
26191,212,191,6.978323355560161e-05
26192,213,176,6.978323355560161e-05
26193,213,177,6.978323355560161e-05
26194,213,178,6.978323355560161e-05
26195,213,179,6.978323355560161e-05
26196,213,180,6.978323355560161e-05
26197,213,181,6.978323355560161e-05
26198,213,182,6.978323355560161e-05
26199,213,183,6.978323355560161e-05
26200,213,184,6.978323355560161e-05
26201,213,185,6.978323355560161e-05
26202,213,186,6.978323355560161e-05
26203,213,187,6.978323355560161e-05
26204,213,188,6.978323355560161e-05
26205,213,189,6.978323355560161e-05
26206,213,190,6.978323355560161e-05
26207,213,191,6.978323355560161e-05
26208,214,176,6.978323355560161e-05
26209,214,177,6.978323355560161e-05
26210,214,178,6.978323355560161e-05
26211,214,179,6.978323355560161e-05
26212,214,180,6.978323355560161e-05
26213,214,181,6.978323355560161e-05
26214,214,182,6.978323355560161e-05
26215,214,183,6.978323355560161e-05
26216,214,184,6.978323355560161e-05
26217,214,185,6.978323355560161e-05
26218,214,186,6.978323355560161e-05
26219,214,187,6.978323355560161e-05
26220,214,188,6.978323355560161e-05
26221,214,189,6.978323355560161e-05
26222,214,190,6.978323355560161e-05
26223,214,191,6.978323355560161e-05
26224,215,176,6.978323355560161e-05
26225,215,177,6.978323355560161e-05
26226,215,178,6.978323355560161e-05
26227,215,179,6.978323355560161e-05
26228,215,180,6.978323355560161e-05
26229,215,181,6.978323355560161e-05
26230,215,182,6.978323355560161e-05
26231,215,183,6.978323355560161e-05
26232,215,184,6.978323355560161e-05
26233,215,185,6.978323355560161e-05
26234,215,186,6.978323355560161e-05
26235,215,187,6.978323355560161e-05
26236,215,188,6.978323355560161e-05
26237,215,189,6.978323355560161e-05
26238,215,190,6.978323355560161e-05
26239,215,191,6.978323355560161e-05
26240,216,176,6.978323355560161e-05
26241,216,177,6.978323355560161e-05
26242,216,178,6.978323355560161e-05
26243,216,179,6.978323355560161e-05
26244,216,180,6.978323355560161e-05
26245,216,181,6.978323355560161e-05
26246,216,182,6.978323355560161e-05
26247,216,183,6.978323355560161e-05
26248,216,184,6.978323355560161e-05
26249,216,185,6.978323355560161e-05
26250,216,186,6.978323355560161e-05
26251,216,187,6.978323355560161e-05
26252,216,188,6.978323355560161e-05
26253,216,189,6.978323355560161e-05
26254,216,190,6.978323355560161e-05
26255,216,191,6.978323355560161e-05
26256,217,176,6.978323355560161e-05
26257,217,177,6.978323355560161e-05
26258,217,178,6.978323355560161e-05
26259,217,179,6.978323355560161e-05
26260,217,180,6.978323355560161e-05
26261,217,181,6.978323355560161e-05
26262,217,182,6.978323355560161e-05
26263,217,183,6.978323355560161e-05
26264,217,184,6.978323355560161e-05
26265,217,185,6.978323355560161e-05
26266,217,186,6.978323355560161e-05
26267,217,187,6.978323355560161e-05
26268,217,188,6.978323355560161e-05
26269,217,189,6.978323355560161e-05
26270,217,190,6.978323355560161e-05
26271,217,191,6.978323355560161e-05
26272,218,176,6.978323355560161e-05
26273,218,177,6.978323355560161e-05
26274,218,178,6.978323355560161e-05
26275,218,179,6.978323355560161e-05
26276,218,180,6.978323355560161e-05
26277,218,181,6.978323355560161e-05
26278,218,182,6.978323355560161e-05
26279,218,183,6.978323355560161e-05
26280,218,184,6.978323355560161e-05
26281,218,185,6.978323355560161e-05
26282,218,186,6.978323355560161e-05
26283,218,187,6.978323355560161e-05
26284,218,188,6.978323355560161e-05
26285,218,189,6.978323355560161e-05
26286,218,190,6.978323355560161e-05
26287,218,191,6.978323355560161e-05
26288,219,176,6.978323355560161e-05
26289,219,177,6.978323355560161e-05
26290,219,178,6.978323355560161e-05
26291,219,179,6.978323355560161e-05
26292,219,180,6.978323355560161e-05
26293,219,181,6.978323355560161e-05
26294,219,182,6.978323355560161e-05
26295,219,183,6.978323355560161e-05
26296,219,184,6.978323355560161e-05
26297,219,185,6.978323355560161e-05
26298,219,186,6.978323355560161e-05
26299,219,187,6.978323355560161e-05
26300,219,188,6.978323355560161e-05
26301,219,189,6.978323355560161e-05
26302,219,190,6.978323355560161e-05
26303,219,191,6.978323355560161e-05
26304,220,176,6.978323355560161e-05
26305,220,177,6.978323355560161e-05
26306,220,178,6.978323355560161e-05
26307,220,179,6.978323355560161e-05
26308,220,180,6.978323355560161e-05
26309,220,181,6.978323355560161e-05
26310,220,182,6.978323355560161e-05
26311,220,183,6.978323355560161e-05
26312,220,184,6.978323355560161e-05
26313,220,185,6.978323355560161e-05
26314,220,186,6.978323355560161e-05
26315,220,187,6.978323355560161e-05
26316,220,188,6.978323355560161e-05
26317,220,189,6.978323355560161e-05
26318,220,190,6.978323355560161e-05
26319,220,191,6.978323355560161e-05
26320,221,176,6.978323355560161e-05
26321,221,177,6.978323355560161e-05
26322,221,178,6.978323355560161e-05
26323,221,179,6.978323355560161e-05
26324,221,180,6.978323355560161e-05
26325,221,181,6.978323355560161e-05
26326,221,182,6.978323355560161e-05
26327,221,183,6.978323355560161e-05
26328,221,184,6.978323355560161e-05
26329,221,185,6.978323355560161e-05
26330,221,186,6.978323355560161e-05
26331,221,187,6.978323355560161e-05
26332,221,188,6.978323355560161e-05
26333,221,189,6.978323355560161e-05
26334,221,190,6.978323355560161e-05
26335,221,191,6.978323355560161e-05
26336,222,176,6.978323355560161e-05
26337,222,177,6.978323355560161e-05
26338,222,178,6.978323355560161e-05
26339,222,179,6.978323355560161e-05
26340,222,180,6.978323355560161e-05
26341,222,181,6.978323355560161e-05
26342,222,182,6.978323355560161e-05
26343,222,183,6.978323355560161e-05
26344,222,184,6.978323355560161e-05
26345,222,185,6.978323355560161e-05
26346,222,186,6.978323355560161e-05
26347,222,187,6.978323355560161e-05
26348,222,188,6.978323355560161e-05
26349,222,189,6.978323355560161e-05
26350,222,190,6.978323355560161e-05
26351,222,191,6.978323355560161e-05
26352,223,176,6.978323355560161e-05
26353,223,177,6.978323355560161e-05
26354,223,178,6.978323355560161e-05
26355,223,179,6.978323355560161e-05
26356,223,180,6.978323355560161e-05
26357,223,181,6.978323355560161e-05
26358,223,182,6.978323355560161e-05
26359,223,183,6.978323355560161e-05
26360,223,184,6.978323355560161e-05
26361,223,185,6.978323355560161e-05
26362,223,186,6.978323355560161e-05
26363,223,187,6.978323355560161e-05
26364,223,188,6.978323355560161e-05
26365,223,189,6.978323355560161e-05
26366,223,190,6.978323355560161e-05
26367,223,191,6.978323355560161e-05
26368,208,192,6.259753655492897e-05
26369,208,193,6.259753655492897e-05
26370,208,194,6.259753655492897e-05
26371,208,195,6.259753655492897e-05
26372,208,196,6.259753655492897e-05
26373,208,197,6.259753655492897e-05
26374,208,198,6.259753655492897e-05
26375,208,199,6.259753655492897e-05
26376,208,200,6.259753655492897e-05
26377,208,201,6.259753655492897e-05
26378,208,202,6.259753655492897e-05
26379,208,203,6.259753655492897e-05
26380,208,204,6.259753655492897e-05
26381,208,205,6.259753655492897e-05
26382,208,206,6.259753655492897e-05
26383,208,207,6.259753655492897e-05
26384,209,192,6.259753655492897e-05
26385,209,193,6.259753655492897e-05
26386,209,194,6.259753655492897e-05
26387,209,195,6.259753655492897e-05
26388,209,196,6.259753655492897e-05
26389,209,197,6.259753655492897e-05
26390,209,198,6.259753655492897e-05
26391,209,199,6.259753655492897e-05
26392,209,200,6.259753655492897e-05
26393,209,201,6.259753655492897e-05
26394,209,202,6.259753655492897e-05
26395,209,203,6.259753655492897e-05
26396,209,204,6.259753655492897e-05
26397,209,205,6.259753655492897e-05
26398,209,206,6.259753655492897e-05
26399,209,207,6.259753655492897e-05
26400,210,192,6.259753655492897e-05
26401,210,193,6.259753655492897e-05
26402,210,194,6.259753655492897e-05
26403,210,195,6.259753655492897e-05
26404,210,196,6.259753655492897e-05
26405,210,197,6.259753655492897e-05
26406,210,198,6.259753655492897e-05
26407,210,199,6.259753655492897e-05
26408,210,200,6.259753655492897e-05
26409,210,201,6.259753655492897e-05
26410,210,202,6.259753655492897e-05
26411,210,203,6.259753655492897e-05
26412,210,204,6.259753655492897e-05
26413,210,205,6.259753655492897e-05
26414,210,206,6.259753655492897e-05
26415,210,207,6.259753655492897e-05
26416,211,192,6.259753655492897e-05
26417,211,193,6.259753655492897e-05
26418,211,194,6.259753655492897e-05
26419,211,195,6.259753655492897e-05
26420,211,196,6.259753655492897e-05
26421,211,197,6.259753655492897e-05
26422,211,198,6.259753655492897e-05
26423,211,199,6.259753655492897e-05
26424,211,200,6.259753655492897e-05
26425,211,201,6.259753655492897e-05
26426,211,202,6.259753655492897e-05
26427,211,203,6.259753655492897e-05
26428,211,204,6.259753655492897e-05
26429,211,205,6.259753655492897e-05
26430,211,206,6.259753655492897e-05
26431,211,207,6.259753655492897e-05
26432,212,192,6.259753655492897e-05
26433,212,193,6.259753655492897e-05
26434,212,194,6.259753655492897e-05
26435,212,195,6.259753655492897e-05
26436,212,196,6.259753655492897e-05
26437,212,197,6.259753655492897e-05
26438,212,198,6.259753655492897e-05
26439,212,199,6.259753655492897e-05
26440,212,200,6.259753655492897e-05
26441,212,201,6.259753655492897e-05
26442,212,202,6.259753655492897e-05
26443,212,203,6.259753655492897e-05
26444,212,204,6.259753655492897e-05
26445,212,205,6.259753655492897e-05
26446,212,206,6.259753655492897e-05
26447,212,207,6.259753655492897e-05
26448,213,192,6.259753655492897e-05
26449,213,193,6.259753655492897e-05
26450,213,194,6.259753655492897e-05
26451,213,195,6.259753655492897e-05
26452,213,196,6.259753655492897e-05
26453,213,197,6.259753655492897e-05
26454,213,198,6.259753655492897e-05
26455,213,199,6.259753655492897e-05
26456,213,200,6.259753655492897e-05
26457,213,201,6.259753655492897e-05
26458,213,202,6.259753655492897e-05
26459,213,203,6.259753655492897e-05
26460,213,204,6.259753655492897e-05
26461,213,205,6.259753655492897e-05
26462,213,206,6.259753655492897e-05
26463,213,207,6.259753655492897e-05
26464,214,192,6.259753655492897e-05
26465,214,193,6.259753655492897e-05
26466,214,194,6.259753655492897e-05
26467,214,195,6.259753655492897e-05
26468,214,196,6.259753655492897e-05
26469,214,197,6.259753655492897e-05
26470,214,198,6.259753655492897e-05
26471,214,199,6.259753655492897e-05
26472,214,200,6.259753655492897e-05
26473,214,201,6.259753655492897e-05
26474,214,202,6.259753655492897e-05
26475,214,203,6.259753655492897e-05
26476,214,204,6.259753655492897e-05
26477,214,205,6.259753655492897e-05
26478,214,206,6.259753655492897e-05
26479,214,207,6.259753655492897e-05
26480,215,192,6.259753655492897e-05
26481,215,193,6.259753655492897e-05
26482,215,194,6.259753655492897e-05
26483,215,195,6.259753655492897e-05
26484,215,196,6.259753655492897e-05
26485,215,197,6.259753655492897e-05
26486,215,198,6.259753655492897e-05
26487,215,199,6.259753655492897e-05
26488,215,200,6.259753655492897e-05
26489,215,201,6.259753655492897e-05
26490,215,202,6.259753655492897e-05
26491,215,203,6.259753655492897e-05
26492,215,204,6.259753655492897e-05
26493,215,205,6.259753655492897e-05
26494,215,206,6.259753655492897e-05
26495,215,207,6.259753655492897e-05
26496,216,192,6.259753655492897e-05
26497,216,193,6.259753655492897e-05
26498,216,194,6.259753655492897e-05
26499,216,195,6.259753655492897e-05
26500,216,196,6.259753655492897e-05
26501,216,197,6.259753655492897e-05
26502,216,198,6.259753655492897e-05
26503,216,199,6.259753655492897e-05
26504,216,200,6.259753655492897e-05
26505,216,201,6.259753655492897e-05
26506,216,202,6.259753655492897e-05
26507,216,203,6.259753655492897e-05
26508,216,204,6.259753655492897e-05
26509,216,205,6.259753655492897e-05
26510,216,206,6.259753655492897e-05
26511,216,207,6.259753655492897e-05
26512,217,192,6.259753655492897e-05
26513,217,193,6.259753655492897e-05
26514,217,194,6.259753655492897e-05
26515,217,195,6.259753655492897e-05
26516,217,196,6.259753655492897e-05
26517,217,197,6.259753655492897e-05
26518,217,198,6.259753655492897e-05
26519,217,199,6.259753655492897e-05
26520,217,200,6.259753655492897e-05
26521,217,201,6.259753655492897e-05
26522,217,202,6.259753655492897e-05
26523,217,203,6.259753655492897e-05
26524,217,204,6.259753655492897e-05
26525,217,205,6.259753655492897e-05
26526,217,206,6.259753655492897e-05
26527,217,207,6.259753655492897e-05
26528,218,192,6.259753655492897e-05
26529,218,193,6.259753655492897e-05
26530,218,194,6.259753655492897e-05
26531,218,195,6.259753655492897e-05
26532,218,196,6.259753655492897e-05
26533,218,197,6.259753655492897e-05
26534,218,198,6.259753655492897e-05
26535,218,199,6.259753655492897e-05
26536,218,200,6.259753655492897e-05
26537,218,201,6.259753655492897e-05
26538,218,202,6.259753655492897e-05
26539,218,203,6.259753655492897e-05
26540,218,204,6.259753655492897e-05
26541,218,205,6.259753655492897e-05
26542,218,206,6.259753655492897e-05
26543,218,207,6.259753655492897e-05
26544,219,192,6.259753655492897e-05
26545,219,193,6.259753655492897e-05
26546,219,194,6.259753655492897e-05
26547,219,195,6.259753655492897e-05
26548,219,196,6.259753655492897e-05
26549,219,197,6.259753655492897e-05
26550,219,198,6.259753655492897e-05
26551,219,199,6.259753655492897e-05
26552,219,200,6.259753655492897e-05
26553,219,201,6.259753655492897e-05
26554,219,202,6.259753655492897e-05
26555,219,203,6.259753655492897e-05
26556,219,204,6.259753655492897e-05
26557,219,205,6.259753655492897e-05
26558,219,206,6.259753655492897e-05
26559,219,207,6.259753655492897e-05
26560,220,192,6.259753655492897e-05
26561,220,193,6.259753655492897e-05
26562,220,194,6.259753655492897e-05
26563,220,195,6.259753655492897e-05
26564,220,196,6.259753655492897e-05
26565,220,197,6.259753655492897e-05
26566,220,198,6.259753655492897e-05
26567,220,199,6.259753655492897e-05
26568,220,200,6.259753655492897e-05
26569,220,201,6.259753655492897e-05
26570,220,202,6.259753655492897e-05
26571,220,203,6.259753655492897e-05
26572,220,204,6.259753655492897e-05
26573,220,205,6.259753655492897e-05
26574,220,206,6.259753655492897e-05
26575,220,207,6.259753655492897e-05
26576,221,192,6.259753655492897e-05
26577,221,193,6.259753655492897e-05
26578,221,194,6.259753655492897e-05
26579,221,195,6.259753655492897e-05
26580,221,196,6.259753655492897e-05
26581,221,197,6.259753655492897e-05
26582,221,198,6.259753655492897e-05
26583,221,199,6.259753655492897e-05
26584,221,200,6.259753655492897e-05
26585,221,201,6.259753655492897e-05
26586,221,202,6.259753655492897e-05
26587,221,203,6.259753655492897e-05
26588,221,204,6.259753655492897e-05
26589,221,205,6.259753655492897e-05
26590,221,206,6.259753655492897e-05
26591,221,207,6.259753655492897e-05
26592,222,192,6.259753655492897e-05
26593,222,193,6.259753655492897e-05
26594,222,194,6.259753655492897e-05
26595,222,195,6.259753655492897e-05
26596,222,196,6.259753655492897e-05
26597,222,197,6.259753655492897e-05
26598,222,198,6.259753655492897e-05
26599,222,199,6.259753655492897e-05
26600,222,200,6.259753655492897e-05
26601,222,201,6.259753655492897e-05
26602,222,202,6.259753655492897e-05
26603,222,203,6.259753655492897e-05
26604,222,204,6.259753655492897e-05
26605,222,205,6.259753655492897e-05
26606,222,206,6.259753655492897e-05
26607,222,207,6.259753655492897e-05
26608,223,192,6.259753655492897e-05
26609,223,193,6.259753655492897e-05
26610,223,194,6.259753655492897e-05
26611,223,195,6.259753655492897e-05
26612,223,196,6.259753655492897e-05
26613,223,197,6.259753655492897e-05
26614,223,198,6.259753655492897e-05
26615,223,199,6.259753655492897e-05
26616,223,200,6.259753655492897e-05
26617,223,201,6.259753655492897e-05
26618,223,202,6.259753655492897e-05
26619,223,203,6.259753655492897e-05
26620,223,204,6.259753655492897e-05
26621,223,205,6.259753655492897e-05
26622,223,206,6.259753655492897e-05
26623,223,207,6.259753655492897e-05
26624,208,224,2.3434169391936655e-05
26625,208,225,2.3434169391936655e-05
26626,208,226,2.3434169391936655e-05
26627,208,227,2.3434169391936655e-05
26628,208,228,2.3434169391936655e-05
26629,208,229,2.3434169391936655e-05
26630,208,230,2.3434169391936655e-05
26631,208,231,2.3434169391936655e-05
26632,208,232,2.3434169391936655e-05
26633,208,233,2.3434169391936655e-05
26634,208,234,2.3434169391936655e-05
26635,208,235,2.3434169391936655e-05
26636,208,236,2.3434169391936655e-05
26637,208,237,2.3434169391936655e-05
26638,208,238,2.3434169391936655e-05
26639,208,239,2.3434169391936655e-05
26640,209,224,2.3434169391936655e-05
26641,209,225,2.3434169391936655e-05
26642,209,226,2.3434169391936655e-05
26643,209,227,2.3434169391936655e-05
26644,209,228,2.3434169391936655e-05
26645,209,229,2.3434169391936655e-05
26646,209,230,2.3434169391936655e-05
26647,209,231,2.3434169391936655e-05
26648,209,232,2.3434169391936655e-05
26649,209,233,2.3434169391936655e-05
26650,209,234,2.3434169391936655e-05
26651,209,235,2.3434169391936655e-05
26652,209,236,2.3434169391936655e-05
26653,209,237,2.3434169391936655e-05
26654,209,238,2.3434169391936655e-05
26655,209,239,2.3434169391936655e-05
26656,210,224,2.3434169391936655e-05
26657,210,225,2.3434169391936655e-05
26658,210,226,2.3434169391936655e-05
26659,210,227,2.3434169391936655e-05
26660,210,228,2.3434169391936655e-05
26661,210,229,2.3434169391936655e-05
26662,210,230,2.3434169391936655e-05
26663,210,231,2.3434169391936655e-05
26664,210,232,2.3434169391936655e-05
26665,210,233,2.3434169391936655e-05
26666,210,234,2.3434169391936655e-05
26667,210,235,2.3434169391936655e-05
26668,210,236,2.3434169391936655e-05
26669,210,237,2.3434169391936655e-05
26670,210,238,2.3434169391936655e-05
26671,210,239,2.3434169391936655e-05
26672,211,224,2.3434169391936655e-05
26673,211,225,2.3434169391936655e-05
26674,211,226,2.3434169391936655e-05
26675,211,227,2.3434169391936655e-05
